order_item_id,order_id,product_id,quantity,unit_price,timestamp
27358,1708,20835,6,42.52,2025-02-20T14:14:29.818-07:00
27359,17859,20807,3,305.76,2025-02-20T14:14:29.818-07:00
27360,23603,17768,2,43.27,2025-02-20T14:14:29.818-07:00
27361,1142,1582,5,133.66,2025-02-20T14:14:29.818-07:00
27362,11132,21618,10,54.06,2025-02-20T14:14:29.818-07:00
27363,27849,29142,1,54.97,2025-02-20T14:14:29.818-07:00
27364,24386,11203,5,330.75,2025-02-20T14:14:29.818-07:00
27365,21646,29896,4,337.97,2025-02-20T14:14:29.818-07:00
27366,20114,9813,4,215.58,2025-02-20T14:14:29.818-07:00
27367,10224,10084,10,490.0,2025-02-20T14:14:29.818-07:00
27368,20136,18139,2,18.43,2025-02-20T14:14:29.818-07:00
27369,6930,17520,1,117.82,2025-02-20T14:14:29.818-07:00
27370,29948,13876,5,315.6,2025-02-20T14:14:29.818-07:00
27371,19292,18970,7,348.97,2025-02-20T14:14:29.818-07:00
27372,20019,2730,10,28.76,2025-02-20T14:14:29.818-07:00
27373,307,26187,1,28.21,2025-02-20T14:14:29.818-07:00
27374,19034,9100,6,165.73,2025-02-20T14:14:29.818-07:00
27375,25977,8185,3,191.79,2025-02-20T14:14:29.818-07:00
27376,14645,26616,8,272.93,2025-02-20T14:14:29.818-07:00
27377,13759,17300,10,157.06,2025-02-20T14:14:29.818-07:00
27378,12099,13714,4,188.99,2025-02-20T14:14:29.818-07:00
27379,6090,4596,8,42.2,2025-02-20T14:14:29.818-07:00
27380,17582,10330,8,192.27,2025-02-20T14:14:29.818-07:00
27381,20377,480,2,6.52,2025-02-20T14:14:29.818-07:00
27382,10940,5895,7,54.66,2025-02-20T14:14:29.818-07:00
27383,25314,26906,8,474.86,2025-02-20T14:14:29.818-07:00
27384,20407,7497,8,214.78,2025-02-20T14:14:29.818-07:00
27385,7069,18850,1,83.91,2025-02-20T14:14:29.818-07:00
27386,7035,29090,3,108.83,2025-02-20T14:14:29.818-07:00
27387,3973,11647,10,28.25,2025-02-20T14:14:29.818-07:00
27388,27288,13697,3,437.21,2025-02-20T14:14:29.818-07:00
27389,23324,13680,1,345.12,2025-02-20T14:14:29.818-07:00
27390,16197,5893,5,35.84,2025-02-20T14:14:29.818-07:00
27391,71,15842,8,359.93,2025-02-20T14:14:29.818-07:00
27392,3457,2138,9,474.58,2025-02-20T14:14:29.818-07:00
27393,15868,12255,1,378.38,2025-02-20T14:14:29.818-07:00
27394,14522,16824,7,201.04,2025-02-20T14:14:29.818-07:00
27395,22487,1264,5,259.88,2025-02-20T14:14:29.818-07:00
27396,8785,17589,9,479.88,2025-02-20T14:14:29.818-07:00
27397,9498,1129,9,314.05,2025-02-20T14:14:29.818-07:00
27398,29806,16333,2,487.75,2025-02-20T14:14:29.818-07:00
27399,27270,7578,3,354.22,2025-02-20T14:14:29.818-07:00
27400,25231,21903,1,382.46,2025-02-20T14:14:29.818-07:00
27401,20246,11656,6,463.97,2025-02-20T14:14:29.818-07:00
27402,15156,15629,4,89.01,2025-02-20T14:14:29.818-07:00
27403,16512,17729,6,140.61,2025-02-20T14:14:29.818-07:00
27404,26781,7551,7,369.26,2025-02-20T14:14:29.818-07:00
27405,12746,11746,3,436.94,2025-02-20T14:14:29.818-07:00
27406,16188,20024,10,328.01,2025-02-20T14:14:29.818-07:00
27407,16983,22439,6,412.52,2025-02-20T14:14:29.818-07:00
27408,7996,22114,10,367.33,2025-02-20T14:14:29.818-07:00
27409,26418,27302,5,483.36,2025-02-20T14:14:29.818-07:00
27410,18706,5092,1,87.14,2025-02-20T14:14:29.818-07:00
27411,24729,9787,8,471.4,2025-02-20T14:14:29.818-07:00
27412,28745,17371,5,128.35,2025-02-20T14:14:29.818-07:00
27413,18418,24642,8,348.01,2025-02-20T14:14:29.818-07:00
27414,7109,27642,4,264.24,2025-02-20T14:14:29.818-07:00
27415,1248,11085,7,346.89,2025-02-20T14:14:29.818-07:00
27416,14158,10699,4,54.13,2025-02-20T14:14:29.818-07:00
27417,12273,29315,1,349.41,2025-02-20T14:14:29.818-07:00
27418,8564,6880,7,494.61,2025-02-20T14:14:29.818-07:00
27419,15146,21884,6,203.28,2025-02-20T14:14:29.818-07:00
27420,2514,19640,9,26.67,2025-02-20T14:14:29.818-07:00
27421,21226,20925,9,309.53,2025-02-20T14:14:29.818-07:00
27422,9722,18143,3,14.51,2025-02-20T14:14:29.818-07:00
27423,12548,9566,1,274.15,2025-02-20T14:14:29.818-07:00
27424,13645,29575,6,109.11,2025-02-20T14:14:29.818-07:00
27425,4043,21348,7,429.06,2025-02-20T14:14:29.818-07:00
27426,9068,26224,5,65.01,2025-02-20T14:14:29.818-07:00
27427,26294,6914,9,231.53,2025-02-20T14:14:29.818-07:00
27428,13791,9112,10,165.62,2025-02-20T14:14:29.818-07:00
27429,6061,1870,1,150.19,2025-02-20T14:14:29.818-07:00
27430,23376,23106,5,165.16,2025-02-20T14:14:29.818-07:00
27431,10343,12702,5,299.18,2025-02-20T14:14:29.818-07:00
27432,28746,29622,6,361.1,2025-02-20T14:14:29.818-07:00
27433,24120,28971,8,139.49,2025-02-20T14:14:29.818-07:00
27434,7144,17884,1,341.07,2025-02-20T14:14:29.818-07:00
27435,8874,27434,9,437.6,2025-02-20T14:14:29.818-07:00
27436,10425,19989,1,179.01,2025-02-20T14:14:29.818-07:00
27437,8130,11376,1,380.69,2025-02-20T14:14:29.818-07:00
27438,13564,5121,10,364.84,2025-02-20T14:14:29.818-07:00
27439,1467,26558,6,41.58,2025-02-20T14:14:29.818-07:00
27440,20333,19065,4,79.77,2025-02-20T14:14:29.818-07:00
27441,19196,15505,3,135.75,2025-02-20T14:14:29.818-07:00
27442,14180,14113,9,257.09,2025-02-20T14:14:29.818-07:00
27443,16531,26159,3,173.65,2025-02-20T14:14:29.818-07:00
27444,1388,26688,4,14.39,2025-02-20T14:14:29.818-07:00
27445,14798,2234,4,120.89,2025-02-20T14:14:29.818-07:00
27446,10194,11769,2,49.46,2025-02-20T14:14:29.818-07:00
27447,7981,19918,10,177.43,2025-02-20T14:14:29.818-07:00
27448,25720,14648,5,202.99,2025-02-20T14:14:29.818-07:00
27449,11828,2946,10,437.97,2025-02-20T14:14:29.818-07:00
27450,12339,19596,9,486.57,2025-02-20T14:14:29.818-07:00
27451,8170,9762,2,464.29,2025-02-20T14:14:29.818-07:00
27452,23177,17992,10,487.57,2025-02-20T14:14:29.818-07:00
27453,8739,8559,4,207.57,2025-02-20T14:14:29.818-07:00
27454,16091,7376,8,116.6,2025-02-20T14:14:29.818-07:00
27455,7939,10669,6,427.12,2025-02-20T14:14:29.818-07:00
27456,23479,25394,9,482.58,2025-02-20T14:14:29.818-07:00
27457,12504,8675,9,74.54,2025-02-20T14:14:29.818-07:00
27458,16776,14345,1,324.85,2025-02-20T14:14:29.818-07:00
27459,4183,3908,7,313.71,2025-02-20T14:14:29.818-07:00
27460,8954,3019,6,281.96,2025-02-20T14:14:29.818-07:00
27461,21241,25914,7,261.56,2025-02-20T14:14:29.818-07:00
27462,16281,1968,10,181.03,2025-02-20T14:14:29.818-07:00
27463,4658,24186,7,440.68,2025-02-20T14:14:29.818-07:00
27464,19772,6078,8,46.96,2025-02-20T14:14:29.818-07:00
27465,25611,10664,5,271.04,2025-02-20T14:14:29.818-07:00
27466,17282,26446,6,53.15,2025-02-20T14:14:29.818-07:00
27467,9979,17698,8,154.42,2025-02-20T14:14:29.818-07:00
27468,29839,6854,9,242.79,2025-02-20T14:14:29.818-07:00
27469,18266,44,6,425.57,2025-02-20T14:14:29.818-07:00
27470,14146,22426,6,73.21,2025-02-20T14:14:29.818-07:00
27471,1803,13884,8,286.48,2025-02-20T14:14:29.818-07:00
27472,29914,18180,5,327.77,2025-02-20T14:14:29.818-07:00
27473,8229,8479,2,305.09,2025-02-20T14:14:29.818-07:00
27474,20614,26747,7,241.7,2025-02-20T14:14:29.818-07:00
27475,18620,25213,7,235.29,2025-02-20T14:14:29.818-07:00
27476,5390,12097,7,308.86,2025-02-20T14:14:29.818-07:00
27477,12614,14195,8,163.29,2025-02-20T14:14:29.818-07:00
27478,14624,21660,4,6.21,2025-02-20T14:14:29.818-07:00
27479,16542,2773,5,35.53,2025-02-20T14:14:29.818-07:00
27480,28116,2108,4,298.92,2025-02-20T14:14:29.818-07:00
27481,7897,2520,8,116.49,2025-02-20T14:14:29.818-07:00
27482,23101,17264,8,486.56,2025-02-20T14:14:29.818-07:00
27483,24325,10222,10,438.78,2025-02-20T14:14:29.818-07:00
27484,2189,22872,1,399.09,2025-02-20T14:14:29.818-07:00
27485,28839,7105,9,316.72,2025-02-20T14:14:29.818-07:00
27486,13648,3584,1,266.68,2025-02-20T14:14:29.818-07:00
27487,10328,11678,5,145.45,2025-02-20T14:14:29.818-07:00
27488,28942,1406,2,111.5,2025-02-20T14:14:29.818-07:00
27489,26927,16533,3,144.94,2025-02-20T14:14:29.818-07:00
27490,12547,29688,7,419.41,2025-02-20T14:14:29.818-07:00
27491,22432,9155,3,242.02,2025-02-20T14:14:29.818-07:00
27492,18725,28133,2,184.73,2025-02-20T14:14:29.818-07:00
27493,28394,15540,8,424.19,2025-02-20T14:14:29.818-07:00
27494,3646,14896,4,497.55,2025-02-20T14:14:29.818-07:00
27495,4306,14752,2,170.76,2025-02-20T14:14:29.818-07:00
27496,4855,29834,6,39.04,2025-02-20T14:14:29.818-07:00
27497,25515,12113,7,430.81,2025-02-20T14:14:29.818-07:00
27498,22926,29303,6,463.67,2025-02-20T14:14:29.818-07:00
27499,13680,3533,2,284.04,2025-02-20T14:14:29.818-07:00
27500,6478,25685,2,389.94,2025-02-20T14:14:29.818-07:00
27501,19900,13862,9,45.75,2025-02-20T14:14:29.818-07:00
27502,15586,25643,10,34.81,2025-02-20T14:14:29.818-07:00
27503,9765,28211,6,477.56,2025-02-20T14:14:29.818-07:00
27504,28323,16522,2,459.74,2025-02-20T14:14:29.818-07:00
27505,26116,12950,9,155.38,2025-02-20T14:14:29.818-07:00
27506,10986,20809,2,244.75,2025-02-20T14:14:29.818-07:00
27507,9769,2963,1,20.97,2025-02-20T14:14:29.818-07:00
27508,1752,7142,5,24.82,2025-02-20T14:14:29.818-07:00
27509,5411,1625,1,270.52,2025-02-20T14:14:29.818-07:00
27510,28808,21114,7,242.68,2025-02-20T14:14:29.818-07:00
27511,6454,15258,1,229.12,2025-02-20T14:14:29.818-07:00
27512,13359,11608,10,408.41,2025-02-20T14:14:29.818-07:00
27513,23210,5782,6,134.29,2025-02-20T14:14:29.818-07:00
27514,19484,5523,5,197.64,2025-02-20T14:14:29.818-07:00
27515,22261,6923,9,451.19,2025-02-20T14:14:29.818-07:00
27516,18659,14417,9,224.96,2025-02-20T14:14:29.818-07:00
27517,11718,5809,6,135.35,2025-02-20T14:14:29.818-07:00
27518,18765,27215,9,90.39,2025-02-20T14:14:29.818-07:00
27519,11743,1732,7,241.62,2025-02-20T14:14:29.818-07:00
27520,29213,6207,7,457.17,2025-02-20T14:14:29.818-07:00
27521,29528,17359,7,13.94,2025-02-20T14:14:29.818-07:00
27522,11295,24541,10,473.21,2025-02-20T14:14:29.818-07:00
27523,24815,4114,2,123.63,2025-02-20T14:14:29.818-07:00
27524,24049,2215,6,295.22,2025-02-20T14:14:29.818-07:00
27525,3305,5050,6,150.48,2025-02-20T14:14:29.818-07:00
27526,20205,22391,8,270.9,2025-02-20T14:14:29.818-07:00
27527,4870,29670,1,63.44,2025-02-20T14:14:29.818-07:00
27528,16597,29713,6,333.58,2025-02-20T14:14:29.818-07:00
27529,13035,25751,4,226.57,2025-02-20T14:14:29.818-07:00
27530,3027,6803,9,64.28,2025-02-20T14:14:29.818-07:00
27531,18176,20533,7,476.13,2025-02-20T14:14:29.818-07:00
27532,28460,14221,7,345.9,2025-02-20T14:14:29.818-07:00
27533,12397,17564,8,445.39,2025-02-20T14:14:29.818-07:00
27534,21683,4471,2,142.04,2025-02-20T14:14:29.818-07:00
27535,14241,18823,9,243.83,2025-02-20T14:14:29.818-07:00
27536,7979,2741,3,257.46,2025-02-20T14:14:29.818-07:00
27537,11019,1745,3,127.86,2025-02-20T14:14:29.818-07:00
27538,15328,11036,5,266.38,2025-02-20T14:14:29.818-07:00
27539,29258,29223,4,152.75,2025-02-20T14:14:29.818-07:00
27540,21778,16518,1,279.33,2025-02-20T14:14:29.818-07:00
27541,8365,17142,6,402.31,2025-02-20T14:14:29.818-07:00
27542,26063,12102,10,53.0,2025-02-20T14:14:29.818-07:00
27543,20573,28733,7,384.66,2025-02-20T14:14:29.818-07:00
27544,6215,8134,4,258.51,2025-02-20T14:14:29.818-07:00
27545,13963,24201,6,437.88,2025-02-20T14:14:29.818-07:00
27546,8411,949,3,309.52,2025-02-20T14:14:29.818-07:00
27547,25738,21971,5,253.59,2025-02-20T14:14:29.818-07:00
27548,29852,1307,1,453.03,2025-02-20T14:14:29.818-07:00
27549,26136,21133,2,316.36,2025-02-20T14:14:29.818-07:00
27550,12699,21159,9,177.41,2025-02-20T14:14:29.818-07:00
27551,9971,26665,8,193.42,2025-02-20T14:14:29.818-07:00
27552,3115,17277,10,252.15,2025-02-20T14:14:29.818-07:00
27553,8517,7153,9,123.67,2025-02-20T14:14:29.818-07:00
27554,22856,29330,10,497.94,2025-02-20T14:14:29.818-07:00
27555,1923,11245,1,106.97,2025-02-20T14:14:29.818-07:00
27556,13298,12670,7,63.86,2025-02-20T14:14:29.818-07:00
27557,610,2535,1,426.86,2025-02-20T14:14:29.818-07:00
27558,18228,10754,7,270.65,2025-02-20T14:14:29.818-07:00
27559,270,8786,6,260.28,2025-02-20T14:14:29.818-07:00
27560,13294,11454,8,147.45,2025-02-20T14:14:29.818-07:00
27561,18747,21755,9,251.94,2025-02-20T14:14:29.818-07:00
27562,29340,26455,5,43.87,2025-02-20T14:14:29.818-07:00
27563,11422,20871,1,149.94,2025-02-20T14:14:29.818-07:00
27564,20727,28844,2,42.61,2025-02-20T14:14:29.818-07:00
27565,23493,12253,1,133.84,2025-02-20T14:14:29.818-07:00
27566,19787,5375,1,116.39,2025-02-20T14:14:29.818-07:00
27567,2483,29536,7,70.36,2025-02-20T14:14:29.818-07:00
27568,1558,27783,8,253.17,2025-02-20T14:14:29.818-07:00
27569,15416,17085,10,454.62,2025-02-20T14:14:29.818-07:00
27570,1127,12861,4,475.5,2025-02-20T14:14:29.818-07:00
27571,71,6397,1,187.84,2025-02-20T14:14:29.818-07:00
27572,7491,22816,8,232.1,2025-02-20T14:14:29.818-07:00
27573,3024,7506,1,462.84,2025-02-20T14:14:29.818-07:00
27574,12996,13678,1,499.69,2025-02-20T14:14:29.818-07:00
27575,3262,23396,2,427.23,2025-02-20T14:14:29.818-07:00
27576,28347,26352,10,313.76,2025-02-20T14:14:29.818-07:00
27577,16345,16253,8,327.53,2025-02-20T14:14:29.818-07:00
27578,22659,774,8,427.03,2025-02-20T14:14:29.818-07:00
27579,28823,22508,8,42.48,2025-02-20T14:14:29.818-07:00
27580,27818,1222,7,41.67,2025-02-20T14:14:29.818-07:00
27581,24049,17615,8,15.51,2025-02-20T14:14:29.818-07:00
27582,18059,4727,3,376.12,2025-02-20T14:14:29.818-07:00
27583,18057,28278,10,129.06,2025-02-20T14:14:29.818-07:00
27584,24166,14525,2,80.74,2025-02-20T14:14:29.818-07:00
27585,5045,27606,1,325.51,2025-02-20T14:14:29.818-07:00
27586,29709,4846,10,319.1,2025-02-20T14:14:29.818-07:00
27587,28818,25926,10,35.08,2025-02-20T14:14:29.818-07:00
27588,14944,16153,6,91.51,2025-02-20T14:14:29.818-07:00
27589,17607,10962,4,382.09,2025-02-20T14:14:29.818-07:00
27590,8502,4211,2,175.37,2025-02-20T14:14:29.818-07:00
27591,10065,4456,6,367.22,2025-02-20T14:14:29.818-07:00
27592,25617,29823,8,255.44,2025-02-20T14:14:29.818-07:00
27593,1440,13064,3,335.87,2025-02-20T14:14:29.818-07:00
27594,4383,29874,3,272.82,2025-02-20T14:14:29.818-07:00
27595,12385,2959,10,253.23,2025-02-20T14:14:29.818-07:00
27596,15323,21380,3,145.5,2025-02-20T14:14:29.818-07:00
27597,19116,19306,10,263.59,2025-02-20T14:14:29.818-07:00
27598,10549,18674,10,237.03,2025-02-20T14:14:29.818-07:00
27599,8910,25734,3,487.95,2025-02-20T14:14:29.818-07:00
27600,18430,25289,10,407.89,2025-02-20T14:14:29.818-07:00
27601,5816,10763,4,315.94,2025-02-20T14:14:29.818-07:00
27602,1291,28365,9,245.01,2025-02-20T14:14:29.818-07:00
27603,14125,3220,1,83.03,2025-02-20T14:14:29.818-07:00
27604,20474,17890,1,336.53,2025-02-20T14:14:29.818-07:00
27605,26794,21552,6,383.55,2025-02-20T14:14:29.818-07:00
27606,27417,5985,9,260.94,2025-02-20T14:14:29.818-07:00
27607,5972,20650,6,340.3,2025-02-20T14:14:29.818-07:00
27608,23105,23290,3,398.77,2025-02-20T14:14:29.818-07:00
27609,11074,26317,10,126.97,2025-02-20T14:14:29.818-07:00
27610,12444,17245,2,130.11,2025-02-20T14:14:29.818-07:00
27611,27604,25299,8,5.62,2025-02-20T14:14:29.818-07:00
27612,24429,14878,2,106.34,2025-02-20T14:14:29.818-07:00
27613,9607,7986,8,297.62,2025-02-20T14:14:29.818-07:00
27614,4417,14684,2,336.45,2025-02-20T14:14:29.818-07:00
27615,594,8060,5,63.07,2025-02-20T14:14:29.818-07:00
27616,92,24334,1,16.09,2025-02-20T14:14:29.818-07:00
27617,21211,24064,3,360.97,2025-02-20T14:14:29.818-07:00
27618,560,17794,10,443.34,2025-02-20T14:14:29.818-07:00
27619,27897,29817,3,186.57,2025-02-20T14:14:29.818-07:00
27620,18173,11089,3,259.77,2025-02-20T14:14:29.818-07:00
27621,12849,18832,1,160.49,2025-02-20T14:14:29.818-07:00
27622,2056,4954,7,238.81,2025-02-20T14:14:29.818-07:00
27623,19558,29727,3,308.36,2025-02-20T14:14:29.818-07:00
27624,9291,20649,7,73.03,2025-02-20T14:14:29.818-07:00
27625,6939,6942,7,209.42,2025-02-20T14:14:29.818-07:00
27626,23545,225,6,456.88,2025-02-20T14:14:29.818-07:00
27627,25901,5542,1,224.38,2025-02-20T14:14:29.818-07:00
27628,5261,16494,5,490.95,2025-02-20T14:14:29.818-07:00
27629,10358,28086,1,131.82,2025-02-20T14:14:29.818-07:00
27630,29986,9602,6,40.51,2025-02-20T14:14:29.818-07:00
27631,3170,9045,1,79.92,2025-02-20T14:14:29.818-07:00
27632,27637,9056,7,54.14,2025-02-20T14:14:29.818-07:00
27633,17735,23586,7,287.87,2025-02-20T14:14:29.818-07:00
27634,27086,6590,9,171.08,2025-02-20T14:14:29.818-07:00
27635,15776,8880,1,249.95,2025-02-20T14:14:29.818-07:00
27636,12754,11277,8,217.58,2025-02-20T14:14:29.818-07:00
27637,29911,9321,6,119.79,2025-02-20T14:14:29.818-07:00
27638,21696,5489,6,363.6,2025-02-20T14:14:29.818-07:00
27639,13273,1641,6,180.28,2025-02-20T14:14:29.818-07:00
27640,12832,18028,3,65.77,2025-02-20T14:14:29.818-07:00
27641,29066,15733,1,201.01,2025-02-20T14:14:29.818-07:00
27642,9764,24197,1,265.1,2025-02-20T14:14:29.818-07:00
27643,15844,2728,10,260.72,2025-02-20T14:14:29.818-07:00
27644,23188,21789,3,204.9,2025-02-20T14:14:29.818-07:00
27645,29836,22464,5,499.8,2025-02-20T14:14:29.818-07:00
27646,13450,6615,4,327.15,2025-02-20T14:14:29.818-07:00
27647,26549,14471,9,274.31,2025-02-20T14:14:29.818-07:00
27648,15348,14597,5,134.22,2025-02-20T14:14:29.818-07:00
27649,14385,24281,4,489.96,2025-02-20T14:14:29.818-07:00
27650,20150,27520,2,237.86,2025-02-20T14:14:29.818-07:00
27651,27409,13300,10,432.17,2025-02-20T14:14:29.818-07:00
27652,16760,14009,1,420.34,2025-02-20T14:14:29.818-07:00
27653,2229,1779,2,54.98,2025-02-20T14:14:29.818-07:00
27654,21566,4550,6,358.06,2025-02-20T14:14:29.818-07:00
27655,10236,3851,9,206.32,2025-02-20T14:14:29.818-07:00
27656,12173,27623,4,239.02,2025-02-20T14:14:29.818-07:00
27657,7125,26212,10,87.83,2025-02-20T14:14:29.818-07:00
27658,19279,16005,1,313.01,2025-02-20T14:14:29.818-07:00
27659,19358,9730,4,119.95,2025-02-20T14:14:29.818-07:00
27660,20985,27205,2,221.88,2025-02-20T14:14:29.818-07:00
27661,11676,19453,2,241.4,2025-02-20T14:14:29.818-07:00
27662,10712,7705,2,329.37,2025-02-20T14:14:29.818-07:00
27663,17880,25908,7,411.14,2025-02-20T14:14:29.818-07:00
27664,2670,462,6,188.98,2025-02-20T14:14:29.818-07:00
27665,26245,17204,4,65.08,2025-02-20T14:14:29.818-07:00
27666,6325,25778,2,330.84,2025-02-20T14:14:29.818-07:00
27667,9959,22985,7,162.36,2025-02-20T14:14:29.818-07:00
27668,5086,10281,9,462.73,2025-02-20T14:14:29.818-07:00
27669,1165,22525,6,145.91,2025-02-20T14:14:29.818-07:00
27670,18327,7160,10,476.81,2025-02-20T14:14:29.818-07:00
27671,18251,26564,10,401.79,2025-02-20T14:14:29.818-07:00
27672,17833,7674,9,376.73,2025-02-20T14:14:29.818-07:00
27673,18156,13272,4,254.27,2025-02-20T14:14:29.818-07:00
27674,13830,18905,7,37.26,2025-02-20T14:14:29.818-07:00
27675,20168,16506,10,244.27,2025-02-20T14:14:29.818-07:00
27676,25084,11749,9,458.2,2025-02-20T14:14:29.818-07:00
27677,13367,21204,2,484.18,2025-02-20T14:14:29.818-07:00
27678,13188,3767,9,414.1,2025-02-20T14:14:29.818-07:00
27679,12762,26635,4,132.44,2025-02-20T14:14:29.818-07:00
27680,11066,27144,4,433.52,2025-02-20T14:14:29.818-07:00
27681,19144,10504,4,131.76,2025-02-20T14:14:29.818-07:00
27682,13358,11558,1,300.99,2025-02-20T14:14:29.818-07:00
27683,7584,27942,4,488.24,2025-02-20T14:14:29.818-07:00
27684,1362,16731,5,46.67,2025-02-20T14:14:29.818-07:00
27685,18635,1661,6,85.23,2025-02-20T14:14:29.818-07:00
27686,8191,27636,2,71.88,2025-02-20T14:14:29.818-07:00
27687,15752,388,7,138.72,2025-02-20T14:14:29.818-07:00
27688,20356,18580,10,229.64,2025-02-20T14:14:29.818-07:00
27689,10606,201,5,8.34,2025-02-20T14:14:29.818-07:00
27690,14633,13178,1,83.34,2025-02-20T14:14:29.818-07:00
27691,267,23554,3,225.7,2025-02-20T14:14:29.818-07:00
27692,3939,24764,6,256.56,2025-02-20T14:14:29.818-07:00
27693,18558,5242,4,304.63,2025-02-20T14:14:29.818-07:00
27694,2862,15509,3,328.9,2025-02-20T14:14:29.818-07:00
27695,13194,8219,10,491.51,2025-02-20T14:14:29.818-07:00
27696,12293,26879,1,42.1,2025-02-20T14:14:29.818-07:00
27697,28074,29041,2,382.52,2025-02-20T14:14:29.818-07:00
27698,7308,15701,2,485.07,2025-02-20T14:14:29.818-07:00
27699,24816,28374,10,73.21,2025-02-20T14:14:29.818-07:00
27700,14480,17899,4,280.96,2025-02-20T14:14:29.818-07:00
27701,23740,21850,5,460.84,2025-02-20T14:14:29.818-07:00
27702,11715,5137,4,154.66,2025-02-20T14:14:29.818-07:00
27703,27224,13149,2,399.64,2025-02-20T14:14:29.818-07:00
27704,10778,11735,5,16.17,2025-02-20T14:14:29.818-07:00
27705,5189,15517,3,298.27,2025-02-20T14:14:29.818-07:00
27706,8123,21570,2,420.86,2025-02-20T14:14:29.818-07:00
27707,27187,4865,9,223.39,2025-02-20T14:14:29.818-07:00
27708,17879,739,5,94.41,2025-02-20T14:14:29.818-07:00
27709,552,13135,3,185.73,2025-02-20T14:14:29.818-07:00
27710,1468,20284,2,96.94,2025-02-20T14:14:29.818-07:00
27711,3752,10678,8,458.44,2025-02-20T14:14:29.818-07:00
27712,3644,1056,5,431.47,2025-02-20T14:14:29.818-07:00
27713,11490,21831,4,201.08,2025-02-20T14:14:29.818-07:00
27714,5465,19520,1,124.6,2025-02-20T14:14:29.818-07:00
27715,13654,18049,5,362.06,2025-02-20T14:14:29.818-07:00
27716,17350,16017,9,258.16,2025-02-20T14:14:29.818-07:00
27717,23893,3483,1,39.58,2025-02-20T14:14:29.818-07:00
27718,15020,25922,8,6.96,2025-02-20T14:14:29.818-07:00
27719,22479,13257,6,457.68,2025-02-20T14:14:29.818-07:00
27720,15126,7206,5,321.06,2025-02-20T14:14:29.818-07:00
27721,1523,27921,7,202.22,2025-02-20T14:14:29.818-07:00
27722,22767,22715,2,397.89,2025-02-20T14:14:29.818-07:00
27723,28236,935,1,276.48,2025-02-20T14:14:29.818-07:00
27724,4053,5625,2,68.09,2025-02-20T14:14:29.818-07:00
27725,21059,25526,6,315.25,2025-02-20T14:14:29.818-07:00
27726,25907,5320,6,293.1,2025-02-20T14:14:29.818-07:00
27727,7238,2653,9,376.7,2025-02-20T14:14:29.818-07:00
27728,3800,3982,1,197.71,2025-02-20T14:14:29.818-07:00
27729,10717,6771,7,364.97,2025-02-20T14:14:29.818-07:00
27730,931,3990,2,117.29,2025-02-20T14:14:29.818-07:00
27731,17792,25382,2,484.56,2025-02-20T14:14:29.818-07:00
27732,28912,3850,4,216.44,2025-02-20T14:14:29.818-07:00
27733,28699,20476,7,74.71,2025-02-20T14:14:29.818-07:00
27734,22448,6310,9,348.71,2025-02-20T14:14:29.818-07:00
27735,5237,21875,9,22.31,2025-02-20T14:14:29.818-07:00
27736,9423,26170,6,137.05,2025-02-20T14:14:29.818-07:00
27737,23254,28456,2,230.83,2025-02-20T14:14:29.818-07:00
27738,12273,595,10,415.84,2025-02-20T14:14:29.818-07:00
27739,842,1212,2,110.18,2025-02-20T14:14:29.818-07:00
27740,21211,9895,4,285.18,2025-02-20T14:14:29.818-07:00
27741,4562,15907,2,75.97,2025-02-20T14:14:29.818-07:00
27742,9137,7238,2,434.05,2025-02-20T14:14:29.818-07:00
27743,26753,18949,3,314.23,2025-02-20T14:14:29.818-07:00
27744,128,9236,9,20.49,2025-02-20T14:14:29.818-07:00
27745,15266,26511,7,298.36,2025-02-20T14:14:29.818-07:00
27746,20325,18818,2,371.19,2025-02-20T14:14:29.818-07:00
27747,3229,991,8,325.31,2025-02-20T14:14:29.818-07:00
27748,28008,29477,5,264.23,2025-02-20T14:14:29.818-07:00
27749,23955,24353,4,165.51,2025-02-20T14:14:29.818-07:00
27750,14306,8215,7,320.08,2025-02-20T14:14:29.818-07:00
27751,7473,8072,5,127.1,2025-02-20T14:14:29.818-07:00
27752,712,467,5,385.28,2025-02-20T14:14:29.818-07:00
27753,4995,2154,2,186.48,2025-02-20T14:14:29.818-07:00
27754,1025,15465,4,175.57,2025-02-20T14:14:29.818-07:00
27755,7445,14873,3,285.34,2025-02-20T14:14:29.818-07:00
27756,7894,10402,9,479.43,2025-02-20T14:14:29.818-07:00
27757,9394,19709,3,348.61,2025-02-20T14:14:29.818-07:00
27758,1111,5950,1,392.89,2025-02-20T14:14:29.818-07:00
27759,2913,16893,9,487.51,2025-02-20T14:14:29.818-07:00
27760,23213,15907,8,228.61,2025-02-20T14:14:29.818-07:00
27761,26710,23159,8,382.05,2025-02-20T14:14:29.818-07:00
27762,15393,19858,8,488.24,2025-02-20T14:14:29.818-07:00
27763,27351,5905,4,13.56,2025-02-20T14:14:29.818-07:00
27764,896,931,8,275.17,2025-02-20T14:14:29.818-07:00
27765,9735,18018,3,297.38,2025-02-20T14:14:29.818-07:00
27766,20539,7261,3,83.81,2025-02-20T14:14:29.818-07:00
27767,15356,8998,6,421.02,2025-02-20T14:14:29.818-07:00
27768,10853,27360,8,486.91,2025-02-20T14:14:29.818-07:00
