product_id,product_name,category,price
32472,Product 32472,Kitchen,838.17
32473,Product 32473,Sports,907.61
32474,Product 32474,Sports,520.58
32475,Product 32475,Electronics,910.63
32476,Product 32476,Sports,909.21
32477,Product 32477,Wearables,772.18
32478,Product 32478,Sports,190.15
32479,Product 32479,Wearables,360.5
32480,Product 32480,Electronics,141.18
32481,Product 32481,Wearables,471.22
32482,Product 32482,Wearables,446.95
32483,Product 32483,Wearables,95.8
32484,Product 32484,Kitchen,309.95
32485,Product 32485,Home Decor,656.36
32486,Product 32486,Home Decor,131.48
32487,Product 32487,Electronics,213.79
32488,Product 32488,Kitchen,513.75
32489,Product 32489,Kitchen,430.73
32490,Product 32490,Wearables,408.75
32491,Product 32491,Home Decor,425.98
32492,Product 32492,Sports,893.72
32493,Product 32493,Kitchen,910.54
32494,Product 32494,Wearables,326.38
32495,Product 32495,Kitchen,543.55
32496,Product 32496,Wearables,163.19
32497,Product 32497,Kitchen,814.31
32498,Product 32498,Sports,854.63
32499,Product 32499,Electronics,378.71
32500,Product 32500,Electronics,864.04
32501,Product 32501,Sports,944.16
32502,Product 32502,Wearables,538.98
32503,Product 32503,Sports,955.85
32504,Product 32504,Sports,445.88
32505,Product 32505,Wearables,533.22
32506,Product 32506,Sports,741.11
32507,Product 32507,Wearables,873.35
32508,Product 32508,Electronics,590.32
32509,Product 32509,Kitchen,565.83
32510,Product 32510,Wearables,482.55
32511,Product 32511,Wearables,113.8
32512,Product 32512,Kitchen,9.81
32513,Product 32513,Wearables,437.99
32514,Product 32514,Home Decor,502.97
32515,Product 32515,Electronics,750.62
32516,Product 32516,Wearables,348.2
32517,Product 32517,Home Decor,804.79
32518,Product 32518,Kitchen,88.17
32519,Product 32519,Home Decor,374.71
32520,Product 32520,Home Decor,437.49
32521,Product 32521,Kitchen,101.47
32522,Product 32522,Home Decor,876.43
32523,Product 32523,Electronics,653.63
32524,Product 32524,Sports,863.69
32525,Product 32525,Kitchen,693.2
32526,Product 32526,Electronics,918.72
32527,Product 32527,Sports,110.23
32528,Product 32528,Home Decor,992.61
32529,Product 32529,Home Decor,421.4
32530,Product 32530,Electronics,761.75
32531,Product 32531,Kitchen,25.3
32532,Product 32532,Kitchen,468.78
32533,Product 32533,Sports,316.41
32534,Product 32534,Wearables,931.89
32535,Product 32535,Electronics,158.41
32536,Product 32536,Home Decor,656.41
32537,Product 32537,Home Decor,465.23
32538,Product 32538,Home Decor,61.78
32539,Product 32539,Sports,457.95
32540,Product 32540,Sports,922.57
32541,Product 32541,Wearables,322.42
32542,Product 32542,Kitchen,227.12
32543,Product 32543,Kitchen,750.83
32544,Product 32544,Wearables,986.97
32545,Product 32545,Wearables,275.53
32546,Product 32546,Sports,778.67
32547,Product 32547,Home Decor,84.02
32548,Product 32548,Wearables,110.33
32549,Product 32549,Home Decor,547.32
32550,Product 32550,Wearables,665.1
32551,Product 32551,Electronics,200.93
32552,Product 32552,Wearables,169.65
32553,Product 32553,Electronics,288.1
32554,Product 32554,Sports,621.13
32555,Product 32555,Wearables,979.99
32556,Product 32556,Sports,110.17
32557,Product 32557,Sports,686.69
32558,Product 32558,Home Decor,475.51
32559,Product 32559,Home Decor,357.64
32560,Product 32560,Kitchen,374.37
32561,Product 32561,Electronics,324.84
32562,Product 32562,Wearables,634.31
32563,Product 32563,Electronics,349.28
32564,Product 32564,Sports,556.35
32565,Product 32565,Electronics,26.66
32566,Product 32566,Wearables,839.99
32567,Product 32567,Wearables,744.52
32568,Product 32568,Wearables,510.21
32569,Product 32569,Wearables,263.89
32570,Product 32570,Kitchen,34.2
32571,Product 32571,Home Decor,996.23
32572,Product 32572,Electronics,924.01
32573,Product 32573,Kitchen,929.48
32574,Product 32574,Kitchen,294.03
32575,Product 32575,Wearables,884.61
32576,Product 32576,Electronics,594.89
32577,Product 32577,Electronics,696.74
32578,Product 32578,Home Decor,799.54
32579,Product 32579,Kitchen,59.03
32580,Product 32580,Home Decor,381.72
32581,Product 32581,Home Decor,13.43
32582,Product 32582,Sports,249.23
32583,Product 32583,Kitchen,924.1
32584,Product 32584,Home Decor,746.63
32585,Product 32585,Home Decor,853.81
32586,Product 32586,Kitchen,289.18
32587,Product 32587,Home Decor,425.06
32588,Product 32588,Wearables,700.7
32589,Product 32589,Kitchen,537.04
32590,Product 32590,Wearables,983.25
32591,Product 32591,Sports,240.75
32592,Product 32592,Wearables,130.73
32593,Product 32593,Sports,900.86
32594,Product 32594,Home Decor,926.09
32595,Product 32595,Wearables,545.52
32596,Product 32596,Wearables,92.84
32597,Product 32597,Wearables,751.58
32598,Product 32598,Electronics,104.01
32599,Product 32599,Wearables,520.79
32600,Product 32600,Sports,75.47
32601,Product 32601,Wearables,715.69
32602,Product 32602,Kitchen,553.1
32603,Product 32603,Sports,194.34
32604,Product 32604,Home Decor,71.38
32605,Product 32605,Kitchen,466.17
32606,Product 32606,Wearables,117.01
32607,Product 32607,Kitchen,89.8
32608,Product 32608,Kitchen,468.29
32609,Product 32609,Electronics,78.48
32610,Product 32610,Sports,490.28
32611,Product 32611,Wearables,935.98
32612,Product 32612,Wearables,301.29
32613,Product 32613,Kitchen,416.33
32614,Product 32614,Wearables,694.8
32615,Product 32615,Sports,788.47
32616,Product 32616,Home Decor,832.85
32617,Product 32617,Sports,787.39
32618,Product 32618,Kitchen,990.66
32619,Product 32619,Kitchen,369.28
32620,Product 32620,Wearables,17.44
32621,Product 32621,Sports,63.77
32622,Product 32622,Electronics,789.04
32623,Product 32623,Home Decor,283.49
32624,Product 32624,Home Decor,55.69
32625,Product 32625,Sports,787.94
32626,Product 32626,Home Decor,261.73
32627,Product 32627,Electronics,240.19
32628,Product 32628,Electronics,804.31
32629,Product 32629,Home Decor,30.56
32630,Product 32630,Kitchen,890.79
32631,Product 32631,Kitchen,147.8
32632,Product 32632,Wearables,351.77
32633,Product 32633,Sports,699.53
32634,Product 32634,Wearables,283.52
32635,Product 32635,Home Decor,378.79
32636,Product 32636,Wearables,96.11
32637,Product 32637,Electronics,176.46
32638,Product 32638,Kitchen,749.82
32639,Product 32639,Electronics,678.86
32640,Product 32640,Home Decor,146.72
32641,Product 32641,Wearables,304.26
32642,Product 32642,Kitchen,296.41
32643,Product 32643,Sports,318.42
32644,Product 32644,Kitchen,309.42
32645,Product 32645,Kitchen,222.5
32646,Product 32646,Electronics,945.46
32647,Product 32647,Kitchen,818.63
32648,Product 32648,Kitchen,169.16
32649,Product 32649,Home Decor,478.69
32650,Product 32650,Wearables,698.82
32651,Product 32651,Sports,879.26
32652,Product 32652,Sports,456.89
32653,Product 32653,Sports,46.31
32654,Product 32654,Kitchen,835.87
32655,Product 32655,Sports,783.68
32656,Product 32656,Sports,672.29
32657,Product 32657,Sports,303.55
32658,Product 32658,Home Decor,128.06
32659,Product 32659,Sports,632.13
32660,Product 32660,Kitchen,458.75
32661,Product 32661,Electronics,876.05
32662,Product 32662,Electronics,504.39
32663,Product 32663,Electronics,190.52
32664,Product 32664,Kitchen,243.39
32665,Product 32665,Kitchen,601.24
32666,Product 32666,Wearables,16.88
32667,Product 32667,Sports,316.58
32668,Product 32668,Home Decor,748.63
32669,Product 32669,Home Decor,631.0
32670,Product 32670,Wearables,533.5
32671,Product 32671,Sports,944.49
32672,Product 32672,Kitchen,639.92
32673,Product 32673,Home Decor,963.83
32674,Product 32674,Kitchen,924.85
32675,Product 32675,Electronics,346.8
32676,Product 32676,Wearables,446.72
32677,Product 32677,Home Decor,605.51
32678,Product 32678,Electronics,571.61
32679,Product 32679,Sports,517.49
32680,Product 32680,Kitchen,331.08
32681,Product 32681,Wearables,195.19
32682,Product 32682,Electronics,802.81
32683,Product 32683,Kitchen,731.36
32684,Product 32684,Electronics,130.93
32685,Product 32685,Electronics,560.54
32686,Product 32686,Electronics,638.15
32687,Product 32687,Sports,109.64
32688,Product 32688,Home Decor,462.28
32689,Product 32689,Electronics,919.37
32690,Product 32690,Kitchen,972.24
32691,Product 32691,Electronics,873.6
32692,Product 32692,Kitchen,412.05
32693,Product 32693,Wearables,592.35
32694,Product 32694,Electronics,607.95
32695,Product 32695,Kitchen,118.71
32696,Product 32696,Wearables,995.32
32697,Product 32697,Electronics,595.5
32698,Product 32698,Kitchen,649.81
32699,Product 32699,Electronics,148.21
32700,Product 32700,Sports,427.44
32701,Product 32701,Sports,673.7
32702,Product 32702,Home Decor,683.31
32703,Product 32703,Wearables,689.88
32704,Product 32704,Kitchen,302.63
32705,Product 32705,Electronics,908.09
32706,Product 32706,Sports,378.85
32707,Product 32707,Home Decor,529.53
32708,Product 32708,Wearables,64.32
32709,Product 32709,Home Decor,924.12
32710,Product 32710,Wearables,716.83
32711,Product 32711,Electronics,613.22
32712,Product 32712,Wearables,480.77
32713,Product 32713,Wearables,51.29
32714,Product 32714,Home Decor,593.31
32715,Product 32715,Sports,6.81
32716,Product 32716,Sports,342.22
32717,Product 32717,Sports,569.76
32718,Product 32718,Home Decor,958.02
32719,Product 32719,Electronics,806.37
32720,Product 32720,Electronics,868.92
32721,Product 32721,Sports,268.95
32722,Product 32722,Sports,826.81
32723,Product 32723,Home Decor,666.14
32724,Product 32724,Home Decor,744.34
32725,Product 32725,Kitchen,441.89
32726,Product 32726,Wearables,84.45
32727,Product 32727,Home Decor,745.24
32728,Product 32728,Wearables,547.23
32729,Product 32729,Kitchen,372.01
32730,Product 32730,Kitchen,141.4
32731,Product 32731,Kitchen,133.8
32732,Product 32732,Kitchen,102.96
32733,Product 32733,Home Decor,334.95
32734,Product 32734,Kitchen,403.83
32735,Product 32735,Wearables,860.81
32736,Product 32736,Home Decor,455.29
32737,Product 32737,Home Decor,426.34
32738,Product 32738,Sports,796.24
32739,Product 32739,Home Decor,867.52
32740,Product 32740,Kitchen,160.88
32741,Product 32741,Kitchen,511.27
32742,Product 32742,Kitchen,497.02
32743,Product 32743,Electronics,825.6
32744,Product 32744,Wearables,788.25
32745,Product 32745,Wearables,58.87
32746,Product 32746,Kitchen,278.04
32747,Product 32747,Wearables,916.3
32748,Product 32748,Wearables,352.99
32749,Product 32749,Home Decor,569.89
32750,Product 32750,Home Decor,216.93
32751,Product 32751,Sports,605.35
32752,Product 32752,Home Decor,567.43
32753,Product 32753,Electronics,391.12
32754,Product 32754,Kitchen,852.44
32755,Product 32755,Wearables,52.95
32756,Product 32756,Sports,887.61
32757,Product 32757,Kitchen,836.78
32758,Product 32758,Home Decor,904.49
32759,Product 32759,Wearables,119.98
32760,Product 32760,Electronics,948.86
32761,Product 32761,Electronics,736.11
32762,Product 32762,Wearables,52.24
32763,Product 32763,Wearables,816.99
32764,Product 32764,Electronics,100.47
32765,Product 32765,Electronics,508.74
32766,Product 32766,Kitchen,160.76
32767,Product 32767,Kitchen,547.83
32768,Product 32768,Electronics,971.33
32769,Product 32769,Wearables,627.42
32770,Product 32770,Home Decor,921.79
32771,Product 32771,Wearables,251.16
32772,Product 32772,Wearables,605.5
32773,Product 32773,Wearables,623.19
32774,Product 32774,Sports,176.84
32775,Product 32775,Kitchen,866.54
32776,Product 32776,Wearables,119.95
32777,Product 32777,Electronics,297.05
32778,Product 32778,Sports,351.77
32779,Product 32779,Kitchen,160.2
32780,Product 32780,Home Decor,8.06
32781,Product 32781,Wearables,931.38
32782,Product 32782,Kitchen,75.15
32783,Product 32783,Kitchen,954.29
32784,Product 32784,Electronics,534.19
32785,Product 32785,Electronics,392.79
32786,Product 32786,Wearables,218.95
32787,Product 32787,Home Decor,296.16
32788,Product 32788,Electronics,97.6
32789,Product 32789,Home Decor,622.21
32790,Product 32790,Home Decor,326.15
32791,Product 32791,Sports,870.15
32792,Product 32792,Electronics,908.06
32793,Product 32793,Kitchen,200.57
32794,Product 32794,Electronics,530.19
32795,Product 32795,Home Decor,619.08
32796,Product 32796,Home Decor,73.4
32797,Product 32797,Wearables,593.07
32798,Product 32798,Home Decor,877.59
32799,Product 32799,Kitchen,100.78
32800,Product 32800,Sports,239.42
32801,Product 32801,Electronics,453.56
32802,Product 32802,Electronics,959.4
32803,Product 32803,Electronics,653.74
32804,Product 32804,Wearables,431.12
32805,Product 32805,Kitchen,968.77
32806,Product 32806,Kitchen,427.14
32807,Product 32807,Kitchen,392.84
32808,Product 32808,Home Decor,767.06
32809,Product 32809,Wearables,72.68
32810,Product 32810,Kitchen,147.01
32811,Product 32811,Wearables,315.82
32812,Product 32812,Electronics,764.47
32813,Product 32813,Wearables,864.07
32814,Product 32814,Wearables,647.65
32815,Product 32815,Sports,449.48
32816,Product 32816,Electronics,760.16
32817,Product 32817,Sports,546.93
32818,Product 32818,Home Decor,312.59
32819,Product 32819,Wearables,253.87
32820,Product 32820,Wearables,628.79
32821,Product 32821,Electronics,649.22
32822,Product 32822,Home Decor,906.86
32823,Product 32823,Kitchen,285.94
32824,Product 32824,Kitchen,536.83
32825,Product 32825,Home Decor,811.58
32826,Product 32826,Kitchen,834.27
32827,Product 32827,Kitchen,892.68
32828,Product 32828,Electronics,54.26
32829,Product 32829,Home Decor,636.84
32830,Product 32830,Electronics,686.6
32831,Product 32831,Electronics,689.21
32832,Product 32832,Kitchen,828.44
32833,Product 32833,Kitchen,959.47
32834,Product 32834,Wearables,919.39
32835,Product 32835,Kitchen,994.34
32836,Product 32836,Sports,941.07
32837,Product 32837,Kitchen,98.26
32838,Product 32838,Wearables,924.14
32839,Product 32839,Sports,915.56
32840,Product 32840,Kitchen,342.95
32841,Product 32841,Wearables,810.68
32842,Product 32842,Wearables,649.74
32843,Product 32843,Kitchen,921.15
32844,Product 32844,Sports,464.99
32845,Product 32845,Home Decor,641.1
32846,Product 32846,Sports,220.19
32847,Product 32847,Sports,640.42
32848,Product 32848,Wearables,306.34
32849,Product 32849,Electronics,240.96
32850,Product 32850,Home Decor,92.46
32851,Product 32851,Wearables,71.34
32852,Product 32852,Home Decor,520.64
32853,Product 32853,Sports,697.3
32854,Product 32854,Sports,797.42
32855,Product 32855,Home Decor,586.14
32856,Product 32856,Kitchen,368.49
32857,Product 32857,Wearables,183.91
32858,Product 32858,Electronics,457.68
32859,Product 32859,Wearables,835.16
32860,Product 32860,Wearables,535.75
32861,Product 32861,Home Decor,268.66
32862,Product 32862,Wearables,567.23
32863,Product 32863,Home Decor,158.46
32864,Product 32864,Sports,313.6
32865,Product 32865,Sports,564.3
32866,Product 32866,Electronics,802.54
32867,Product 32867,Kitchen,777.27
32868,Product 32868,Wearables,481.37
32869,Product 32869,Home Decor,720.66
32870,Product 32870,Kitchen,754.0
32871,Product 32871,Electronics,965.79
32872,Product 32872,Electronics,943.81
32873,Product 32873,Home Decor,361.75
32874,Product 32874,Home Decor,637.26
32875,Product 32875,Wearables,556.99
32876,Product 32876,Wearables,955.73
32877,Product 32877,Kitchen,375.71
32878,Product 32878,Electronics,848.12
32879,Product 32879,Kitchen,22.63
32880,Product 32880,Electronics,347.08
32881,Product 32881,Electronics,924.91
32882,Product 32882,Electronics,120.57
32883,Product 32883,Home Decor,352.06
32884,Product 32884,Electronics,337.37
32885,Product 32885,Kitchen,138.0
32886,Product 32886,Sports,930.73
32887,Product 32887,Wearables,385.36
32888,Product 32888,Kitchen,422.55
32889,Product 32889,Wearables,593.47
32890,Product 32890,Wearables,367.82
32891,Product 32891,Wearables,973.94
32892,Product 32892,Sports,161.25
32893,Product 32893,Wearables,697.12
32894,Product 32894,Kitchen,904.88
32895,Product 32895,Kitchen,146.69
32896,Product 32896,Wearables,203.82
32897,Product 32897,Electronics,826.96
32898,Product 32898,Kitchen,332.33
32899,Product 32899,Electronics,340.44
32900,Product 32900,Electronics,884.97
32901,Product 32901,Kitchen,142.65
32902,Product 32902,Electronics,401.62
32903,Product 32903,Kitchen,446.23
32904,Product 32904,Sports,996.82
32905,Product 32905,Home Decor,417.07
32906,Product 32906,Kitchen,302.08
32907,Product 32907,Electronics,464.35
32908,Product 32908,Electronics,17.79
32909,Product 32909,Home Decor,250.03
32910,Product 32910,Sports,803.89
32911,Product 32911,Wearables,925.43
32912,Product 32912,Sports,877.56
32913,Product 32913,Kitchen,184.09
32914,Product 32914,Sports,884.13
32915,Product 32915,Sports,170.39
32916,Product 32916,Sports,905.56
32917,Product 32917,Sports,291.26
32918,Product 32918,Sports,845.07
32919,Product 32919,Kitchen,969.59
32920,Product 32920,Electronics,404.4
32921,Product 32921,Sports,846.93
32922,Product 32922,Home Decor,189.21
32923,Product 32923,Home Decor,440.19
32924,Product 32924,Sports,33.75
32925,Product 32925,Home Decor,147.74
32926,Product 32926,Wearables,948.56
32927,Product 32927,Kitchen,804.19
32928,Product 32928,Kitchen,447.16
32929,Product 32929,Electronics,206.33
32930,Product 32930,Sports,856.5
32931,Product 32931,Home Decor,801.59
32932,Product 32932,Home Decor,869.45
32933,Product 32933,Kitchen,486.83
32934,Product 32934,Electronics,755.91
32935,Product 32935,Wearables,73.57
32936,Product 32936,Kitchen,409.4
32937,Product 32937,Wearables,658.56
32938,Product 32938,Home Decor,426.63
32939,Product 32939,Kitchen,367.88
32940,Product 32940,Sports,588.04
32941,Product 32941,Wearables,58.71
32942,Product 32942,Kitchen,915.86
32943,Product 32943,Sports,605.17
32944,Product 32944,Sports,616.72
32945,Product 32945,Home Decor,623.29
32946,Product 32946,Home Decor,37.34
32947,Product 32947,Home Decor,410.76
32948,Product 32948,Kitchen,403.84
32949,Product 32949,Electronics,986.78
32950,Product 32950,Wearables,458.29
32951,Product 32951,Sports,365.65
32952,Product 32952,Sports,917.04
32953,Product 32953,Kitchen,513.96
32954,Product 32954,Wearables,723.84
32955,Product 32955,Kitchen,510.96
32956,Product 32956,Sports,904.41
32957,Product 32957,Wearables,831.13
32958,Product 32958,Wearables,402.38
32959,Product 32959,Wearables,612.18
32960,Product 32960,Wearables,540.45
32961,Product 32961,Electronics,320.34
32962,Product 32962,Wearables,830.27
32963,Product 32963,Home Decor,436.14
32964,Product 32964,Home Decor,471.94
32965,Product 32965,Wearables,968.04
32966,Product 32966,Kitchen,968.91
32967,Product 32967,Kitchen,551.55
32968,Product 32968,Electronics,506.39
32969,Product 32969,Wearables,886.84
32970,Product 32970,Kitchen,746.12
32971,Product 32971,Home Decor,721.09
32972,Product 32972,Sports,764.43
32973,Product 32973,Sports,695.97
32974,Product 32974,Home Decor,541.28
32975,Product 32975,Home Decor,399.18
32976,Product 32976,Kitchen,6.89
32977,Product 32977,Electronics,287.81
32978,Product 32978,Home Decor,29.37
32979,Product 32979,Home Decor,857.66
32980,Product 32980,Electronics,766.06
32981,Product 32981,Wearables,68.69
32982,Product 32982,Kitchen,134.18
32983,Product 32983,Sports,584.81
32984,Product 32984,Kitchen,745.56
32985,Product 32985,Electronics,88.13
32986,Product 32986,Home Decor,850.14
32987,Product 32987,Kitchen,94.2
32988,Product 32988,Sports,405.9
32989,Product 32989,Home Decor,901.28
32990,Product 32990,Sports,928.07
32991,Product 32991,Home Decor,447.65
32992,Product 32992,Sports,947.86
32993,Product 32993,Sports,844.0
32994,Product 32994,Kitchen,999.08
32995,Product 32995,Home Decor,840.39
32996,Product 32996,Electronics,46.05
32997,Product 32997,Sports,738.57
32998,Product 32998,Kitchen,37.47
32999,Product 32999,Electronics,467.26
33000,Product 33000,Home Decor,942.03
33001,Product 33001,Sports,816.83
33002,Product 33002,Sports,688.38
33003,Product 33003,Wearables,951.46
33004,Product 33004,Home Decor,500.01
33005,Product 33005,Home Decor,786.4
33006,Product 33006,Sports,64.12
33007,Product 33007,Sports,581.67
33008,Product 33008,Electronics,642.82
33009,Product 33009,Electronics,298.77
33010,Product 33010,Sports,188.99
33011,Product 33011,Wearables,561.88
33012,Product 33012,Home Decor,480.7
33013,Product 33013,Kitchen,472.68
33014,Product 33014,Electronics,856.0
33015,Product 33015,Sports,396.79
33016,Product 33016,Electronics,682.66
33017,Product 33017,Wearables,382.87
33018,Product 33018,Kitchen,610.68
33019,Product 33019,Home Decor,502.39
33020,Product 33020,Wearables,731.51
33021,Product 33021,Electronics,246.9
33022,Product 33022,Electronics,27.49
33023,Product 33023,Home Decor,934.99
33024,Product 33024,Kitchen,330.94
33025,Product 33025,Electronics,297.09
33026,Product 33026,Sports,844.48
33027,Product 33027,Electronics,365.47
33028,Product 33028,Sports,174.44
33029,Product 33029,Kitchen,917.29
33030,Product 33030,Electronics,682.47
33031,Product 33031,Kitchen,321.57
33032,Product 33032,Electronics,171.47
33033,Product 33033,Sports,382.94
33034,Product 33034,Wearables,126.99
33035,Product 33035,Sports,987.2
33036,Product 33036,Kitchen,270.51
33037,Product 33037,Sports,532.93
33038,Product 33038,Kitchen,178.23
33039,Product 33039,Wearables,926.74
33040,Product 33040,Electronics,36.29
33041,Product 33041,Sports,259.87
33042,Product 33042,Kitchen,454.49
33043,Product 33043,Wearables,816.8
33044,Product 33044,Wearables,573.77
33045,Product 33045,Kitchen,918.67
33046,Product 33046,Electronics,76.54
33047,Product 33047,Home Decor,774.43
33048,Product 33048,Sports,540.99
33049,Product 33049,Electronics,851.32
33050,Product 33050,Home Decor,733.62
33051,Product 33051,Home Decor,112.11
33052,Product 33052,Home Decor,731.24
33053,Product 33053,Wearables,773.14
33054,Product 33054,Sports,511.32
33055,Product 33055,Electronics,656.44
33056,Product 33056,Home Decor,292.13
33057,Product 33057,Sports,795.86
33058,Product 33058,Wearables,861.21
33059,Product 33059,Home Decor,667.7
33060,Product 33060,Electronics,959.36
33061,Product 33061,Kitchen,553.53
33062,Product 33062,Kitchen,331.43
33063,Product 33063,Sports,884.73
33064,Product 33064,Kitchen,916.46
33065,Product 33065,Wearables,640.16
33066,Product 33066,Electronics,223.53
33067,Product 33067,Sports,481.94
33068,Product 33068,Home Decor,457.56
33069,Product 33069,Home Decor,331.3
33070,Product 33070,Electronics,856.63
33071,Product 33071,Wearables,836.74
33072,Product 33072,Home Decor,13.45
33073,Product 33073,Wearables,340.02
33074,Product 33074,Sports,393.94
33075,Product 33075,Kitchen,880.6
33076,Product 33076,Electronics,61.62
33077,Product 33077,Home Decor,929.91
33078,Product 33078,Wearables,279.01
33079,Product 33079,Electronics,942.92
33080,Product 33080,Kitchen,995.54
33081,Product 33081,Home Decor,340.38
33082,Product 33082,Wearables,922.77
33083,Product 33083,Home Decor,579.83
33084,Product 33084,Electronics,521.19
33085,Product 33085,Home Decor,354.16
33086,Product 33086,Home Decor,832.59
33087,Product 33087,Home Decor,805.1
33088,Product 33088,Sports,543.05
33089,Product 33089,Home Decor,532.76
33090,Product 33090,Home Decor,727.33
33091,Product 33091,Electronics,739.84
33092,Product 33092,Electronics,379.79
33093,Product 33093,Kitchen,5.96
33094,Product 33094,Sports,195.55
33095,Product 33095,Wearables,776.86
33096,Product 33096,Sports,467.4
33097,Product 33097,Kitchen,659.38
33098,Product 33098,Home Decor,705.79
33099,Product 33099,Sports,834.77
33100,Product 33100,Home Decor,52.24
33101,Product 33101,Wearables,753.3
33102,Product 33102,Electronics,808.54
33103,Product 33103,Sports,151.34
33104,Product 33104,Kitchen,812.85
33105,Product 33105,Wearables,634.25
33106,Product 33106,Electronics,25.8
33107,Product 33107,Kitchen,553.92
33108,Product 33108,Wearables,692.78
33109,Product 33109,Wearables,117.17
33110,Product 33110,Home Decor,919.84
33111,Product 33111,Wearables,984.92
33112,Product 33112,Kitchen,809.13
33113,Product 33113,Electronics,142.23
33114,Product 33114,Electronics,822.18
33115,Product 33115,Sports,195.89
33116,Product 33116,Sports,14.37
33117,Product 33117,Kitchen,49.3
33118,Product 33118,Sports,288.88
33119,Product 33119,Electronics,135.31
33120,Product 33120,Wearables,675.57
33121,Product 33121,Electronics,335.75
33122,Product 33122,Electronics,711.72
33123,Product 33123,Electronics,686.23
33124,Product 33124,Wearables,731.54
33125,Product 33125,Sports,255.5
33126,Product 33126,Kitchen,49.21
33127,Product 33127,Electronics,925.09
33128,Product 33128,Home Decor,613.31
33129,Product 33129,Electronics,771.46
33130,Product 33130,Kitchen,762.9
33131,Product 33131,Wearables,405.36
33132,Product 33132,Home Decor,538.73
33133,Product 33133,Kitchen,888.23
33134,Product 33134,Kitchen,884.33
33135,Product 33135,Sports,655.65
33136,Product 33136,Electronics,878.22
33137,Product 33137,Wearables,486.47
33138,Product 33138,Home Decor,633.09
33139,Product 33139,Home Decor,870.98
33140,Product 33140,Home Decor,49.08
33141,Product 33141,Wearables,922.67
33142,Product 33142,Electronics,251.63
33143,Product 33143,Home Decor,751.82
33144,Product 33144,Kitchen,180.25
33145,Product 33145,Wearables,765.49
33146,Product 33146,Wearables,642.87
33147,Product 33147,Kitchen,256.54
33148,Product 33148,Wearables,344.39
33149,Product 33149,Kitchen,803.3
33150,Product 33150,Wearables,62.03
33151,Product 33151,Home Decor,743.89
33152,Product 33152,Home Decor,22.81
33153,Product 33153,Wearables,83.78
33154,Product 33154,Electronics,112.23
33155,Product 33155,Home Decor,739.47
33156,Product 33156,Electronics,362.31
33157,Product 33157,Home Decor,971.42
33158,Product 33158,Wearables,379.47
33159,Product 33159,Electronics,721.93
33160,Product 33160,Kitchen,27.39
33161,Product 33161,Sports,144.85
33162,Product 33162,Home Decor,841.15
33163,Product 33163,Sports,736.14
33164,Product 33164,Sports,866.98
33165,Product 33165,Home Decor,467.6
33166,Product 33166,Sports,327.52
33167,Product 33167,Wearables,902.09
33168,Product 33168,Kitchen,377.67
33169,Product 33169,Electronics,375.97
33170,Product 33170,Home Decor,383.24
33171,Product 33171,Kitchen,264.84
33172,Product 33172,Electronics,481.44
33173,Product 33173,Wearables,194.86
33174,Product 33174,Home Decor,901.18
33175,Product 33175,Home Decor,819.55
33176,Product 33176,Sports,872.82
33177,Product 33177,Home Decor,677.47
33178,Product 33178,Electronics,600.4
33179,Product 33179,Wearables,769.13
33180,Product 33180,Sports,343.12
33181,Product 33181,Kitchen,874.11
33182,Product 33182,Home Decor,163.03
33183,Product 33183,Sports,646.78
33184,Product 33184,Home Decor,461.53
33185,Product 33185,Home Decor,95.9
33186,Product 33186,Kitchen,228.48
33187,Product 33187,Kitchen,469.33
33188,Product 33188,Kitchen,437.47
33189,Product 33189,Home Decor,955.58
33190,Product 33190,Sports,901.27
33191,Product 33191,Electronics,895.21
33192,Product 33192,Home Decor,410.2
33193,Product 33193,Electronics,14.06
33194,Product 33194,Home Decor,594.1
33195,Product 33195,Sports,856.16
33196,Product 33196,Wearables,314.66
33197,Product 33197,Home Decor,107.62
33198,Product 33198,Kitchen,639.04
33199,Product 33199,Electronics,119.5
33200,Product 33200,Wearables,421.15
33201,Product 33201,Sports,946.9
33202,Product 33202,Kitchen,383.19
33203,Product 33203,Electronics,757.64
33204,Product 33204,Kitchen,586.67
33205,Product 33205,Home Decor,206.04
33206,Product 33206,Wearables,944.66
33207,Product 33207,Electronics,977.23
33208,Product 33208,Kitchen,339.77
33209,Product 33209,Electronics,634.89
33210,Product 33210,Home Decor,27.62
33211,Product 33211,Electronics,506.32
33212,Product 33212,Wearables,374.13
33213,Product 33213,Wearables,159.56
33214,Product 33214,Kitchen,314.92
33215,Product 33215,Electronics,66.06
33216,Product 33216,Electronics,81.23
33217,Product 33217,Kitchen,733.37
33218,Product 33218,Sports,860.98
33219,Product 33219,Kitchen,807.27
33220,Product 33220,Sports,507.7
33221,Product 33221,Wearables,345.3
33222,Product 33222,Sports,284.61
33223,Product 33223,Kitchen,471.13
33224,Product 33224,Home Decor,782.44
33225,Product 33225,Home Decor,274.57
33226,Product 33226,Kitchen,522.0
33227,Product 33227,Sports,651.13
33228,Product 33228,Kitchen,465.63
33229,Product 33229,Home Decor,90.65
33230,Product 33230,Sports,437.17
33231,Product 33231,Wearables,865.56
33232,Product 33232,Home Decor,610.0
33233,Product 33233,Sports,103.73
33234,Product 33234,Electronics,960.2
33235,Product 33235,Home Decor,249.8
33236,Product 33236,Wearables,547.22
33237,Product 33237,Kitchen,202.0
33238,Product 33238,Sports,972.83
